AY/A,Att,Att.1,Cmp,Cmp%,Ctch%,Date,Def%,DefSnp,FF,FL,FR,FRTD,Fmb,GS,Gcar,Gtm,Int,KRTD,Off%,OffSnp,Opp,PRTD,Rate,Rec,Result,Ret,Ret.1,Rk,ST%,STSnp,Sk,TD,TD.1,TD.2,Team,Tgt,Unnamed: 6,Week,Y/A,Y/A.1,Y/R,Y/Ret,Y/Ret.1,Y/Tgt,Yds,Yds.1,Yds.2,Yds.3,Yds.4,col_6,injured,player_id,season,source_file,touches_prev,touches_prev_2,touches_prev_3,career_touches_prior,prior_multiweek_prev,age
,14.0,,,,100.0,2023-10-08,0.0,0.0,0.0,1.0,0.0,0.0,1.0,*,5.0,5.0,,,61.0,47.0,HOU,0.0,,2.0,"W, 21-19",0.0,,5.0,0.0,0.0,,0.0,1.0,,ATL,2.0,,5.0,3.3,,6.0,,,6.0,46.0,12.0,0.0,0.0,,,False,robibi01,2023,robibi01_2023_gamelog.csv,14.0,10.0,19.0,53.0,0.0,28
,13.0,,,,62.5,2023-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,6.0,6.0,,,77.1,64.0,WAS,0.0,,5.0,"L, 16-24",0.0,,6.0,0.0,0.0,,0.0,0.0,,ATL,8.0,,6.0,2.8,,8.6,,,5.4,37.0,43.0,0.0,0.0,,,False,robibi01,2023,robibi01_2023_gamelog.csv,14.0,14.0,10.0,67.0,0.0,28
,1.0,,,,,2023-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,7.0,,,16.9,11.0,TAM,0.0,,0.0,"W, 16-13",0.0,,7.0,0.0,0.0,,0.0,0.0,,ATL,0.0,@,7.0,3.0,,,,,,3.0,0.0,0.0,0.0,,,False,robibi01,2023,robibi01_2023_gamelog.csv,13.0,14.0,14.0,80.0,0.0,28
,11.0,,,,0.0,2023-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,8.0,8.0,,,73.5,50.0,TEN,0.0,,0.0,"L, 23-28",0.0,,8.0,0.0,0.0,,1.0,0.0,,ATL,5.0,@,8.0,5.6,,,,,0.0,62.0,0.0,0.0,0.0,,,False,robibi01,2023,robibi01_2023_gamelog.csv,1.0,13.0,14.0,81.0,0.0,28
,11.0,,,,50.0,2023-11-05,0.0,0.0,0.0,1.0,0.0,0.0,1.0,*,9.0,9.0,,,60.9,42.0,MIN,0.0,,2.0,"L, 28-31",0.0,,9.0,0.0,0.0,,0.0,0.0,,ATL,4.0,,9.0,4.6,,4.0,,,2.0,51.0,8.0,0.0,0.0,,,False,robibi01,2023,robibi01_2023_gamelog.csv,11.0,1.0,13.0,92.0,0.0,28
,22.0,,,,50.0,2023-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,10.0,10.0,,,74.6,53.0,ARI,0.0,,1.0,"L, 23-25",1.0,,10.0,3.8,1.0,,1.0,0.0,,ATL,2.0,@,10.0,4.3,,11.0,8.0,,5.5,95.0,11.0,8.0,0.0,,,False,robibi01,2023,robibi01_2023_gamelog.csv,11.0,11.0,1.0,103.0,0.0,28
,16.0,,,,50.0,2023-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,11.0,11.0,,,62.9,39.0,NOR,0.0,,3.0,"W, 24-15",0.0,,11.0,0.0,0.0,,1.0,1.0,,ATL,6.0,,12.0,5.7,,10.7,,,5.3,91.0,32.0,0.0,0.0,,,False,robibi01,2023,robibi01_2023_gamelog.csv,22.0,11.0,11.0,125.0,0.0,28
,18.0,,,,60.0,2023-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,12.0,12.0,,,75.0,51.0,NYJ,0.0,,3.0,"W, 13-8",0.0,,12.0,0.0,0.0,,0.0,0.0,,ATL,5.0,@,13.0,2.9,,8.7,,,5.2,53.0,26.0,0.0,0.0,,,False,robibi01,2023,robibi01_2023_gamelog.csv,16.0,22.0,11.0,141.0,0.0,28
,10.0,,,,71.4,2023-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,13.0,13.0,,,77.8,56.0,TAM,0.0,,5.0,"L, 25-29",0.0,,13.0,0.0,0.0,,1.0,0.0,,ATL,7.0,,14.0,3.4,,10.8,,,7.7,34.0,54.0,0.0,0.0,,,False,robibi01,2023,robibi01_2023_gamelog.csv,18.0,16.0,22.0,159.0,0.0,28
,7.0,,,,33.3,2023-12-17,0.0,0.0,0.0,1.0,0.0,0.0,1.0,*,14.0,14.0,,,57.7,30.0,CAR,0.0,,1.0,"L, 7-9",0.0,,14.0,0.0,0.0,,0.0,0.0,,ATL,3.0,@,15.0,1.6,,3.0,,,1.0,11.0,3.0,0.0,0.0,,,False,robibi01,2023,robibi01_2023_gamelog.csv,10.0,18.0,16.0,169.0,0.0,28
,12.0,,,,70.0,2023-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,15.0,15.0,,,75.0,48.0,IND,0.0,,7.0,"W, 29-10",0.0,,15.0,0.0,0.0,,0.0,0.0,,ATL,10.0,,16.0,6.0,,7.1,,,5.0,72.0,50.0,0.0,0.0,,,False,robibi01,2023,robibi01_2023_gamelog.csv,7.0,10.0,18.0,176.0,0.0,28
,15.0,,,,75.0,2023-12-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,*,16.0,16.0,,,76.3,45.0,CHI,0.0,,3.0,"L, 17-37",0.0,,16.0,0.0,0.0,,0.0,0.0,,ATL,4.0,@,17.0,5.0,,3.7,,,2.8,75.0,11.0,0.0,-7.0,,,False,robibi01,2023,robibi01_2023_gamelog.csv,12.0,7.0,10.0,188.0,0.0,28
,11.0,,,,87.5,2024-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,17.0,17.0,,,73.8,45.0,NOR,0.0,,7.0,"L, 17-48",0.0,,17.0,0.0,0.0,,0.0,1.0,,ATL,8.0,@,18.0,2.5,,14.7,,,12.9,28.0,103.0,0.0,0.0,,,False,robibi01,2023,robibi01_2023_gamelog.csv,15.0,12.0,7.0,203.0,0.0,28
,18.0,,,,100.0,2024-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,18.0,1.0,,,89.3,50.0,PIT,,,5.0,"L, 10-18",,,1.0,0.0,0.0,,0.0,0.0,,ATL,5.0,,1.0,3.8,,8.6,,,8.6,68.0,43.0,0.0,,,,False,robibi01,2024,robibi01_2024_gamelog.csv,11.0,15.0,12.0,214.0,0.0,29
,14.0,,,,80.0,2024-09-16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,*,19.0,2.0,,,75.4,46.0,PHI,,,4.0,"W, 22-21",,,2.0,0.0,0.0,,0.0,0.0,,ATL,5.0,,2.0,6.9,,6.3,,,5.0,97.0,25.0,0.0,,,@,False,robibi01,2024,robibi01_2024_gamelog.csv,18.0,11.0,15.0,232.0,0.0,29
,16.0,,,,100.0,2024-09-22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,*,20.0,3.0,,,82.0,50.0,KAN,,,2.0,"L, 17-22",,,3.0,0.0,0.0,,1.0,0.0,,ATL,2.0,,3.0,1.9,,10.5,,,10.5,31.0,21.0,0.0,,,,False,robibi01,2024,robibi01_2024_gamelog.csv,14.0,18.0,11.0,246.0,0.0,29
,7.0,,,,100.0,2024-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,21.0,4.0,,,64.3,36.0,NOR,,,4.0,"W, 26-24",,,4.0,0.0,0.0,,0.0,0.0,,ATL,4.0,,4.0,4.0,,11.5,,,11.5,28.0,46.0,0.0,,,,False,robibi01,2024,robibi01_2024_gamelog.csv,16.0,14.0,18.0,262.0,0.0,29
,12.0,,,,100.0,2024-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,22.0,5.0,,,66.7,58.0,TAM,,,3.0,"W, 36-30 (OT)",,,5.0,0.0,0.0,,0.0,0.0,,ATL,3.0,,5.0,5.1,,5.3,,,5.3,61.0,16.0,0.0,,,,False,robibi01,2024,robibi01_2024_gamelog.csv,7.0,16.0,14.0,269.0,0.0,29
,15.0,,,,75.0,2024-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,23.0,6.0,,,55.7,39.0,CAR,,,3.0,"W, 38-20",,,6.0,0.0,0.0,,2.0,0.0,,ATL,4.0,,6.0,6.3,,3.3,,,2.5,95.0,10.0,0.0,,,@,False,robibi01,2024,robibi01_2024_gamelog.csv,12.0,7.0,16.0,281.0,0.0,29
,21.0,,,,60.0,2024-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,24.0,7.0,,,68.5,50.0,SEA,,,3.0,"L, 14-34",,,7.0,0.0,0.0,,1.0,0.0,,ATL,5.0,,7.0,4.9,,13.3,,,8.0,103.0,40.0,0.0,,,,False,robibi01,2024,robibi01_2024_gamelog.csv,15.0,12.0,7.0,296.0,0.0,29
,13.0,,,,100.0,2024-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,25.0,8.0,,,67.7,42.0,TAM,,,7.0,"W, 31-26",,,8.0,0.0,0.0,,0.0,1.0,,ATL,7.0,,8.0,4.8,,6.1,,,6.1,63.0,43.0,0.0,,,@,False,robibi01,2024,robibi01_2024_gamelog.csv,21.0,15.0,12.0,317.0,0.0,29
,19.0,,,,100.0,2024-11-03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,*,26.0,9.0,,,73.7,42.0,DAL,,,7.0,"W, 27-21",,,9.0,0.0,0.0,,0.0,0.0,,ATL,7.0,,9.0,4.5,,8.4,,,8.4,86.0,59.0,0.0,,,,False,robibi01,2024,robibi01_2024_gamelog.csv,13.0,21.0,15.0,330.0,0.0,29
,20.0,,,,75.0,2024-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,27.0,10.0,,,78.2,61.0,NOR,,,3.0,"L, 17-20",,,10.0,0.0,0.0,,2.0,0.0,,ATL,4.0,,10.0,5.8,,9.3,,,7.0,116.0,28.0,0.0,,,@,False,robibi01,2024,robibi01_2024_gamelog.csv,19.0,13.0,21.0,349.0,0.0,29
,12.0,,,,100.0,2024-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,28.0,11.0,,,71.2,42.0,DEN,,,4.0,"L, 6-38",,,11.0,0.0,0.0,,0.0,0.0,,ATL,4.0,,11.0,2.9,,7.0,,,7.0,35.0,28.0,0.0,,,@,False,robibi01,2024,robibi01_2024_gamelog.csv,20.0,19.0,13.0,369.0,0.0,29
,26.0,,,,100.0,2024-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,29.0,12.0,,,75.3,61.0,LAC,,,6.0,"L, 13-17",,,12.0,0.0,0.0,,1.0,0.0,,ATL,6.0,,13.0,3.9,,5.5,,,5.5,102.0,33.0,0.0,,,,False,robibi01,2024,robibi01_2024_gamelog.csv,12.0,20.0,19.0,381.0,0.0,29
,22.0,,,,100.0,2024-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,30.0,13.0,,,85.1,63.0,MIN,,,2.0,"L, 21-42",,,13.0,0.0,0.0,,1.0,0.0,,ATL,2.0,,14.0,4.2,,4.5,,,4.5,92.0,9.0,0.0,,,@,False,robibi01,2024,robibi01_2024_gamelog.csv,26.0,12.0,20.0,407.0,0.0,29
,22.0,,,,50.0,2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,31.0,14.0,,,75.9,44.0,LVR,,,1.0,"W, 15-9",,,14.0,0.0,0.0,,0.0,0.0,,ATL,2.0,,15.0,5.7,,10.0,,,5.0,125.0,10.0,0.0,,,@,False,robibi01,2024,robibi01_2024_gamelog.csv,22.0,26.0,12.0,429.0,0.0,29
,22.0,,,,100.0,2024-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,32.0,15.0,,,74.6,50.0,NYG,,,2.0,"W, 34-7",,,15.0,0.0,0.0,,2.0,0.0,,ATL,2.0,,16.0,4.3,,4.5,,,4.5,94.0,9.0,0.0,,,,False,robibi01,2024,robibi01_2024_gamelog.csv,22.0,22.0,26.0,451.0,0.0,29
,17.0,,,,60.0,2024-12-29,0.0,0.0,0.0,0.0,1.0,0.0,1.0,*,33.0,16.0,,,90.6,58.0,WAS,,,3.0,"L, 24-30 (OT)",,,16.0,0.0,0.0,,2.0,0.0,,ATL,5.0,,17.0,5.3,,2.7,,,1.6,90.0,8.0,-21.0,,,@,False,robibi01,2024,robibi01_2024_gamelog.csv,22.0,22.0,22.0,473.0,0.0,29
,28.0,,,,40.0,2025-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,34.0,17.0,,,87.3,69.0,CAR,,,2.0,"L, 38-44 (OT)",,,17.0,0.0,0.0,,2.0,0.0,,ATL,5.0,,18.0,6.1,,1.5,,,0.6,170.0,3.0,0.0,,,,False,robibi01,2024,robibi01_2024_gamelog.csv,17.0,22.0,22.0,490.0,0.0,29
,304.0,,,,84.7,,0.0,0.0,0.0,0.0,4.0,0.0,1.0,,,,,,75.3,861.0,,,,61.0,8-9,,,,0.0,0.0,,14.0,1.0,,,72.0,,,4.8,,7.1,,,6.0,1456.0,431.0,-21.0,,,,False,robibi01,2024,robibi01_2024_gamelog.csv,28.0,17.0,22.0,518.0,0.0,29
,6.0,,,,100.0,2023-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,44.0,5.0,,,15.2,10.0,TEN,,,1.0,"W, 23-16",,,1.0,0.0,0.0,,0.0,0.0,,IND,1.0,,5.0,3.0,,16.0,,,16.0,18.0,16.0,0.0,,,,False,tayljo02,2023,tayljo02_2023_gamelog.csv,0.0,0.0,0.0,0.0,0.0,28
,8.0,,,,83.3,2023-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,45.0,6.0,,,42.3,33.0,JAX,,,5.0,"L, 20-37",,,2.0,0.0,0.0,,0.0,0.0,,IND,6.0,@,6.0,2.4,,9.2,,,7.7,19.0,46.0,0.0,,,,False,tayljo02,2023,tayljo02_2023_gamelog.csv,6.0,0.0,0.0,6.0,0.0,28
,18.0,,,,75.0,2023-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,46.0,7.0,,,50.0,35.0,CLE,,,3.0,"L, 38-39",,,3.0,0.0,0.0,,1.0,0.0,,IND,4.0,,7.0,4.2,,15.0,,,11.3,75.0,45.0,0.0,,,,False,tayljo02,2023,tayljo02_2023_gamelog.csv,8.0,6.0,0.0,14.0,0.0,28
,12.0,,,,50.0,2023-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,47.0,8.0,,,60.6,43.0,NOR,,,1.0,"L, 27-38",,,4.0,0.0,0.0,,0.0,0.0,,IND,2.0,,8.0,7.9,,2.0,,,1.0,95.0,2.0,0.0,,,,False,tayljo02,2023,tayljo02_2023_gamelog.csv,18.0,8.0,6.0,32.0,0.0,28
,18.0,,,,100.0,2023-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,48.0,9.0,,,73.8,45.0,CAR,,,5.0,"W, 27-13",,,5.0,0.0,0.0,,0.0,1.0,,IND,5.0,@,9.0,2.6,,4.4,,,4.4,47.0,22.0,0.0,,,,False,tayljo02,2023,tayljo02_2023_gamelog.csv,12.0,18.0,8.0,44.0,0.0,28
,23.0,,,,100.0,2023-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,49.0,10.0,,,87.7,50.0,NWE,,,1.0,"W, 10-6",,,6.0,0.0,0.0,,1.0,0.0,,IND,1.0,@,10.0,3.0,,6.0,,,6.0,69.0,6.0,0.0,,,,False,tayljo02,2023,tayljo02_2023_gamelog.csv,18.0,12.0,18.0,62.0,0.0,28
,15.0,,,,,2023-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,50.0,11.0,,,57.5,42.0,TAM,,,0.0,"W, 27-20",,,7.0,0.0,0.0,,2.0,0.0,,IND,0.0,,12.0,6.1,,,,,,91.0,0.0,0.0,,,,False,tayljo02,2023,tayljo02_2023_gamelog.csv,23.0,18.0,12.0,85.0,0.0,28
,,,,,,2023-12-03,,,,,,,,Inactive,,12.0,,,,,TEN,,,,"W, 31-28 (OT)",,,7.0,,,,,,,IND,,@,13.0,,,,,,,,,,,,,True,tayljo02,2023,tayljo02_2023_gamelog.csv,15.0,23.0,18.0,100.0,0.0,28
,,,,,,2023-12-10,,,,,,,,Inactive,,13.0,,,,,CIN,,,,"L, 14-34",,,7.0,,,,,,,IND,,@,14.0,,,,,,,,,,,,,True,tayljo02,2023,tayljo02_2023_gamelog.csv,0.0,15.0,23.0,100.0,1.0,28
,,,,,,2023-12-16,,,,,,,,Inactive,,14.0,,,,,PIT,,,,"W, 30-13",,,7.0,,,,,,,IND,,,15.0,,,,,,,,,,,,,True,tayljo02,2023,tayljo02_2023_gamelog.csv,0.0,0.0,15.0,100.0,2.0,28
,18.0,,,,0.0,2023-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,51.0,15.0,,,59.2,42.0,ATL,,,0.0,"L, 10-29",,,8.0,0.0,0.0,,1.0,0.0,,IND,1.0,@,16.0,2.4,,,,,0.0,43.0,0.0,0.0,,,,False,tayljo02,2023,tayljo02_2023_gamelog.csv,0.0,0.0,0.0,100.0,3.0,28
,21.0,,,,100.0,2023-12-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,*,52.0,16.0,,,62.5,35.0,LVR,,,1.0,"W, 23-20",,,9.0,0.0,0.0,,1.0,0.0,,IND,1.0,,17.0,4.6,,8.0,,,8.0,96.0,8.0,0.0,,,,False,tayljo02,2023,tayljo02_2023_gamelog.csv,18.0,0.0,0.0,118.0,2.0,28
,30.0,,,,100.0,2024-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,53.0,17.0,,,77.3,51.0,HOU,,,2.0,"L, 19-23",,,10.0,0.0,0.0,,1.0,0.0,,IND,2.0,,18.0,6.3,,4.0,,,4.0,188.0,8.0,0.0,,,,False,tayljo02,2023,tayljo02_2023_gamelog.csv,21.0,18.0,0.0,139.0,1.0,28
,16.0,,,,,2024-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,54.0,1.0,,,95.6,43.0,HOU,,,0.0,"L, 27-29",,,1.0,0.0,0.0,,1.0,0.0,,IND,0.0,,1.0,3.0,,,,,,48.0,0.0,0.0,,,,False,tayljo02,2024,tayljo02_2024_gamelog.csv,30.0,21.0,18.0,169.0,0.0,29
,12.0,,,,50.0,2024-09-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,*,55.0,2.0,,,51.8,29.0,GNB,,,2.0,"L, 10-16",,,2.0,0.0,0.0,,0.0,0.0,,IND,4.0,,2.0,8.6,,16.0,,,8.0,103.0,32.0,0.0,,,@,False,tayljo02,2024,tayljo02_2024_gamelog.csv,16.0,30.0,21.0,185.0,0.0,29
,23.0,,,,50.0,2024-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,56.0,3.0,,,87.5,49.0,CHI,,,1.0,"W, 21-16",,,3.0,0.0,0.0,,2.0,0.0,,IND,2.0,,3.0,4.8,,25.0,,,12.5,110.0,25.0,0.0,,,,False,tayljo02,2024,tayljo02_2024_gamelog.csv,12.0,16.0,30.0,197.0,0.0,29
,21.0,,,,75.0,2024-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,57.0,4.0,,,72.7,48.0,PIT,,,3.0,"W, 27-24",,,4.0,0.0,0.0,,1.0,0.0,,IND,4.0,,4.0,4.2,,6.7,,,5.0,88.0,20.0,0.0,,,,False,tayljo02,2024,tayljo02_2024_gamelog.csv,23.0,12.0,16.0,220.0,0.0,29
,,,,,,2024-10-06,,,,,,,,Inactive,,5.0,,,,,JAX,,,,"L, 34-37",,,4.0,,,,,,,IND,,,5.0,,,,,,,,,,,,@,True,tayljo02,2024,tayljo02_2024_gamelog.csv,21.0,23.0,12.0,241.0,0.0,29
,,,,,,2024-10-13,,,,,,,,Inactive,,6.0,,,,,TEN,,,,"W, 20-17",,,4.0,,,,,,,IND,,,6.0,,,,,,,,,,,,@,True,tayljo02,2024,tayljo02_2024_gamelog.csv,0.0,21.0,23.0,241.0,1.0,29
,,,,,,2024-10-20,,,,,,,,Inactive,,7.0,,,,,MIA,,,,"W, 16-10",,,4.0,,,,,,,IND,,,7.0,,,,,,,,,,,,,True,tayljo02,2024,tayljo02_2024_gamelog.csv,0.0,0.0,21.0,241.0,2.0,29
,20.0,,,,100.0,2024-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,58.0,8.0,,,81.3,52.0,HOU,,,1.0,"L, 20-23",,,5.0,0.0,0.0,,1.0,0.0,,IND,1.0,,8.0,5.3,,12.0,,,12.0,105.0,12.0,0.0,,,@,False,tayljo02,2024,tayljo02_2024_gamelog.csv,0.0,0.0,0.0,241.0,3.0,29
,13.0,,,,60.0,2024-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,59.0,9.0,,,72.2,39.0,MIN,,,3.0,"L, 13-21",,,6.0,0.0,0.0,,0.0,0.0,,IND,5.0,,9.0,3.7,,3.7,,,2.2,48.0,11.0,0.0,,,@,False,tayljo02,2024,tayljo02_2024_gamelog.csv,20.0,0.0,0.0,261.0,2.0,29
,21.0,,,,50.0,2024-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,60.0,10.0,,,82.8,53.0,BUF,,,2.0,"L, 20-30",,,7.0,0.0,0.0,,0.0,0.0,,IND,4.0,,10.0,5.4,,4.0,,,2.0,114.0,8.0,0.0,,,,False,tayljo02,2024,tayljo02_2024_gamelog.csv,13.0,20.0,0.0,274.0,1.0,29
,24.0,,,,50.0,2024-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,61.0,11.0,,,90.0,63.0,NYJ,,,1.0,"W, 28-27",,,8.0,0.0,0.0,,0.0,0.0,,IND,2.0,,11.0,2.4,,3.0,,,1.5,57.0,3.0,0.0,,,@,False,tayljo02,2024,tayljo02_2024_gamelog.csv,21.0,13.0,20.0,295.0,0.0,29
,11.0,,,,,2024-11-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,*,62.0,12.0,,,96.4,53.0,DET,,,0.0,"L, 6-24",,,9.0,0.0,0.0,,0.0,0.0,,IND,0.0,,12.0,3.2,,,,,,35.0,0.0,0.0,,,,False,tayljo02,2024,tayljo02_2024_gamelog.csv,24.0,21.0,13.0,319.0,0.0,29
,25.0,,,,100.0,2024-12-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,63.0,13.0,,,88.7,55.0,NWE,,,1.0,"W, 25-24",,,10.0,0.0,0.0,,0.0,1.0,,IND,1.0,,13.0,3.8,,7.0,,,7.0,96.0,7.0,0.0,,,@,False,tayljo02,2024,tayljo02_2024_gamelog.csv,11.0,24.0,21.0,330.0,0.0,29
,22.0,,,,50.0,2024-12-15,0.0,0.0,0.0,1.0,0.0,0.0,1.0,*,64.0,14.0,,,68.4,52.0,DEN,,,1.0,"L, 13-31",,,11.0,0.0,0.0,,0.0,0.0,,IND,2.0,,15.0,4.9,,4.0,,,2.0,107.0,4.0,0.0,,,@,False,tayljo02,2024,tayljo02_2024_gamelog.csv,25.0,11.0,24.0,355.0,0.0,29
,29.0,,,,,2024-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,65.0,15.0,,,75.8,47.0,TEN,,,0.0,"W, 38-30",,,12.0,0.0,0.0,,3.0,0.0,,IND,0.0,,16.0,7.5,,,,,,218.0,0.0,0.0,,,,False,tayljo02,2024,tayljo02_2024_gamelog.csv,22.0,25.0,11.0,377.0,0.0,29
,32.0,,,,50.0,2024-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,66.0,16.0,,,88.3,68.0,NYG,,,2.0,"L, 33-45",,,13.0,0.0,0.0,,2.0,0.0,,IND,4.0,,17.0,3.9,,5.5,,,2.8,125.0,11.0,0.0,,,@,False,tayljo02,2024,tayljo02_2024_gamelog.csv,29.0,22.0,25.0,406.0,0.0,29
,34.0,,,,50.0,2025-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,67.0,17.0,,,71.8,56.0,JAX,,,1.0,"W, 26-23 (OT)",,,14.0,0.0,0.0,,1.0,0.0,,IND,2.0,,18.0,5.2,,3.0,,,1.5,177.0,3.0,0.0,,,,False,tayljo02,2024,tayljo02_2024_gamelog.csv,32.0,29.0,22.0,438.0,0.0,29
,303.0,,,,58.1,,0.0,0.0,0.0,1.0,1.0,0.0,4.0,,,,,,79.9,707.0,,,,18.0,6-8,,,,0.0,0.0,,11.0,1.0,,,31.0,,,4.7,,7.6,,,4.4,1431.0,136.0,0.0,,,,False,tayljo02,2024,tayljo02_2024_gamelog.csv,34.0,32.0,29.0,472.0,0.0,29
,15.0,,,,0.0,2023-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,1.0,,0.0,65.4,53.0,SEA,0.0,,0.0,"W, 30-13",1.0,1.0,1.0,28.6,8.0,,2.0,0.0,,LAR,2.0,@,1.0,3.5,,,8.0,7.0,1.0,52.0,2.0,8.0,7.0,0.0,,False,willky02,2023,willky02_2023_gamelog.csv,0.0,0.0,0.0,0.0,0.0,28
,14.0,,,,60.0,2023-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,12.0,2.0,,0.0,95.0,76.0,SFO,0.0,,6.0,"L, 23-30",0.0,1.0,2.0,14.3,4.0,,1.0,1.0,,LAR,10.0,,2.0,3.7,,8.0,,11.0,4.8,52.0,48.0,0.0,11.0,0.0,,False,willky02,2023,willky02_2023_gamelog.csv,15.0,0.0,0.0,15.0,0.0,28
,10.0,,,,28.6,2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,13.0,3.0,,0.0,100.0,55.0,CIN,0.0,,2.0,"L, 16-19",0.0,1.0,3.0,19.4,6.0,,0.0,0.0,,LAR,7.0,@,3.0,3.8,,13.5,,3.0,3.9,38.0,27.0,0.0,3.0,0.0,,False,willky02,2023,willky02_2023_gamelog.csv,14.0,15.0,0.0,29.0,0.0,28
,25.0,,,,100.0,2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,*,14.0,4.0,,0.0,72.0,59.0,IND,0.0,,3.0,"W, 29-23 (OT)",0.0,0.0,4.0,0.0,0.0,,2.0,0.0,,LAR,3.0,@,4.0,4.1,,8.0,,,8.0,103.0,24.0,0.0,0.0,0.0,,False,willky02,2023,willky02_2023_gamelog.csv,10.0,14.0,15.0,39.0,0.0,28
,13.0,,,,100.0,2023-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,15.0,5.0,,0.0,83.9,47.0,PHI,0.0,,2.0,"L, 14-23",0.0,0.0,5.0,0.0,0.0,,0.0,0.0,,LAR,2.0,,5.0,4.1,,2.0,,,2.0,53.0,4.0,0.0,0.0,0.0,,False,willky02,2023,willky02_2023_gamelog.csv,25.0,10.0,14.0,64.0,0.0,28
,20.0,,,,,2023-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,16.0,6.0,,0.0,82.5,47.0,ARI,0.0,,0.0,"W, 26-9",0.0,0.0,6.0,0.0,0.0,,1.0,0.0,,LAR,0.0,,6.0,7.9,,,,,,158.0,0.0,0.0,0.0,0.0,,False,willky02,2023,willky02_2023_gamelog.csv,13.0,25.0,10.0,77.0,0.0,28
,,,,,,2023-10-22,,,,,,,,Did Not Play,,7.0,,,,,PIT,,,,"L, 17-24",,,6.0,,,,,,,LAR,,,7.0,,,,,,,,,,,,,True,willky02,2023,willky02_2023_gamelog.csv,20.0,13.0,25.0,97.0,0.0,28
,,,,,,2023-10-29,,,,,,,,Did Not Play,,8.0,,,,,DAL,,,,"L, 20-43",,,6.0,,,,,,,LAR,,@,8.0,,,,,,,,,,,,,True,willky02,2023,willky02_2023_gamelog.csv,0.0,20.0,13.0,97.0,1.0,28
